"","station","date","night.max"
"3955","NABLAU",2010-10-29,12
"3956","NABLAU",2010-10-30,12.1
"3957","NABLAU",2010-10-31,11.7
"3958","NABLAU",2010-11-01,13.6
"3959","NABLAU",2010-11-02,10.5
"3960","NABLAU",2010-11-03,13.4
"3961","NABLAU",2010-11-04,13.9
"3962","NABLAU",2010-11-05,13.4
"3963","NABLAU",2010-11-06,13.6
"3964","NABLAU",2010-11-07,6.6
"3965","NABLAU",2010-11-08,5.7
"3966","NABLAU",2010-11-09,7.9
"3967","NABLAU",2010-11-10,7.8
"3968","NABLAU",2010-11-11,8.9
"3969","NABLAU",2010-11-12,12.9
"3970","NABLAU",2010-11-13,14.5
"3971","NABLAU",2010-11-14,16.2
"3972","NABLAU",2010-11-15,6.7
"3973","NABLAU",2010-11-16,5.2
"3974","NABLAU",2010-11-17,6.3
"3975","NABLAU",2010-11-18,7.1
"3976","NABLAU",2010-11-19,6.7
"3977","NABLAU",2010-11-20,6.3
"3978","NABLAU",2010-11-21,4.7
"3979","NABLAU",2010-11-22,5
"3980","NABLAU",2010-11-23,3.5
"3981","NABLAU",2010-11-24,3.9
"3982","NABLAU",2010-11-25,3.1
"3983","NABLAU",2010-11-26,0.2
"3984","NABLAU",2010-11-27,0.8
"3985","NABLAU",2010-11-28,2.1
"3986","NABLAU",2010-11-29,1.1
"3987","NABLAU",2010-11-30,-1.5
"3988","NABLAU",2010-12-01,1.9
"3989","NABLAU",2010-12-02,-0.2
"3990","NABLAU",2010-12-03,-1.3
"3991","NABLAU",2010-12-04,-2
"3992","NABLAU",2010-12-05,3.3
"3993","NABLAU",2010-12-06,9.8
"3994","NABLAU",2010-12-07,10.2
"3995","NABLAU",2010-12-08,12
"3996","NABLAU",2010-12-09,0.5
"3997","NABLAU",2010-12-10,2.6
"3998","NABLAU",2010-12-11,2.9
"3999","NABLAU",2010-12-12,2.5
"4000","NABLAU",2010-12-13,-1.4
"4001","NABLAU",2010-12-14,-3.3
"4002","NABLAU",2010-12-15,-2.5
"4003","NABLAU",2010-12-16,0.5
"4004","NABLAU",2010-12-17,-2.2
"4005","NABLAU",2010-12-18,0.2
"4006","NABLAU",2010-12-19,5.5
"4007","NABLAU",2010-12-20,7.4
"4008","NABLAU",2010-12-21,5.7
"4009","NABLAU",2010-12-22,5.4
"4010","NABLAU",2010-12-23,5.3
"4011","NABLAU",2010-12-24,-1.1
"4012","NABLAU",2010-12-25,-3.7
"4013","NABLAU",2010-12-26,-4
"4014","NABLAU",2010-12-27,-2
"4015","NABLAU",2010-12-28,1.9
"4016","NABLAU",2010-12-29,1.8
"4017","NABLAU",2010-12-30,1.8
"4018","NABLAU",2010-12-31,2.5
"4019","NABLAU",2011-01-01,2.5
"4020","NABLAU",2011-01-02,0.4
"4021","NABLAU",2011-01-03,-1
"4022","NABLAU",2011-01-04,-0.3
"4023","NABLAU",2011-01-05,4.5
"4024","NABLAU",2011-01-06,8
"4025","NABLAU",2011-01-07,13.1
"4026","NABLAU",2011-01-08,12
"4027","NABLAU",2011-01-09,6.9
"4028","NABLAU",2011-01-10,6.1
"4029","NABLAU",2011-01-11,4.7
"4030","NABLAU",2011-01-12,6.3
"4031","NABLAU",2011-01-13,10.5
"4032","NABLAU",2011-01-14,9.6
"4033","NABLAU",2011-01-15,8.3
"4034","NABLAU",2011-01-16,6.2
"4035","NABLAU",2011-01-17,7.3
"4036","NABLAU",2011-01-18,6.8
"4037","NABLAU",2011-01-19,2.4
"4038","NABLAU",2011-01-20,-0.4
"4039","NABLAU",2011-01-21,-1.8
"4040","NABLAU",2011-01-22,-3.2
"4041","NABLAU",2011-01-23,-2.6
"4042","NABLAU",2011-01-24,-0.1
"4043","NABLAU",2011-01-25,2
"4044","NABLAU",2011-01-26,3.2
"4045","NABLAU",2011-01-27,2
"4046","NABLAU",2011-01-28,0.9
"4047","NABLAU",2011-01-29,1.8
"4048","NABLAU",2011-01-30,-0.8
"4049","NABLAU",2011-01-31,-0.5
"4050","NABLAU",2011-02-01,-0.1
"4051","NABLAU",2011-02-02,0.7
"4052","NABLAU",2011-02-03,1.7
"4053","NABLAU",2011-02-04,6.5
"4054","NABLAU",2011-02-05,7.8
"4055","NABLAU",2011-02-06,7.4
"4056","NABLAU",2011-02-07,9.9
"4057","NABLAU",2011-02-08,9.1
"4058","NABLAU",2011-02-09,7.2
"4059","NABLAU",2011-02-10,8.3
"4060","NABLAU",2011-02-11,9.8
"4061","NABLAU",2011-02-12,8.9
"4062","NABLAU",2011-02-13,8.7
"4063","NABLAU",2011-02-14,9
"4064","NABLAU",2011-02-15,6.1
"4065","NABLAU",2011-02-16,3.7
"4066","NABLAU",2011-02-17,6
"4067","NABLAU",2011-02-18,6.4
"4068","NABLAU",2011-02-19,5.5
"4069","NABLAU",2011-02-20,5.1
"4070","NABLAU",2011-02-21,5.6
"4071","NABLAU",2011-02-22,5.1
"4072","NABLAU",2011-02-23,3.3
"4073","NABLAU",2011-02-24,4.4
"4074","NABLAU",2011-02-25,8.5
"4075","NABLAU",2011-02-26,6.1
"4076","NABLAU",2011-02-27,4.7
"4077","NABLAU",2011-02-28,4.8
"4078","NABLAU",2011-03-01,5.5
"4079","NABLAU",2011-03-02,3.3
"4080","NABLAU",2011-03-03,4.1
"4081","NABLAU",2011-03-04,5.6
"4082","NABLAU",2011-03-05,6.8
"4083","NABLAU",2011-03-06,6.5
"4084","NABLAU",2011-03-07,4.6
"4085","NABLAU",2011-03-08,9.8
"4086","NABLAU",2011-03-09,9.4
"4087","NABLAU",2011-03-10,12.2
"4088","NABLAU",2011-03-11,12.6
"4089","NABLAU",2011-03-12,10.7
"4090","NABLAU",2011-03-13,10.8
"4091","NABLAU",2011-03-14,14.5
"4092","NABLAU",2011-03-15,15.2
"4093","NABLAU",2011-03-16,12.7
"4094","NABLAU",2011-03-17,7.9
"4095","NABLAU",2011-03-18,11.2
"4096","NABLAU",2011-03-19,4.9
"4097","NABLAU",2011-03-20,8
"4098","NABLAU",2011-03-21,9.4
"4099","NABLAU",2011-03-22,12.2
"4100","NABLAU",2011-03-23,14.8
"4101","NABLAU",2011-03-24,15.9
"4102","NABLAU",2011-03-25,16.9
"4103","NABLAU",2011-03-26,14.7
"4104","NABLAU",2011-03-27,10.1
"4105","NABLAU",2011-03-28,12.4
"4106","NABLAU",2011-03-29,13.5
"4107","NABLAU",2011-03-30,12.5
"4108","NABLAU",2011-03-31,11.6
"4109","NABLAU",2011-04-01,17.5
"4110","NABLAU",2011-04-02,20.7
"4111","NABLAU",2011-04-03,20
"4112","NABLAU",2011-04-04,11.9
"4113","NABLAU",2011-04-05,15.1
"4114","NABLAU",2011-04-06,20.8
"4115","NABLAU",2011-04-07,22.8
"4116","NABLAU",2011-04-08,22.2
"4117","NABLAU",2011-04-09,22.6
"4118","NABLAU",2011-04-10,20.7
"4119","NABLAU",2011-04-11,20.3
"4120","NABLAU",2011-04-12,10.1
"4121","NABLAU",2011-04-13,10.6
"4122","NABLAU",2011-04-14,10.7
"4123","NABLAU",2011-04-15,12.7
"4124","NABLAU",2011-04-16,15.9
"4125","NABLAU",2011-04-17,16.8
"4126","NABLAU",2011-04-18,17.8
"4127","NABLAU",2011-04-19,20
"4128","NABLAU",2011-04-20,20.6
"4129","NABLAU",2011-04-21,20
"4130","NABLAU",2011-04-22,20.2
"4131","NABLAU",2011-04-23,19.4
"4132","NABLAU",2011-04-24,20.2
"4133","NABLAU",2011-04-25,20.8
"4134","NABLAU",2011-04-26,17.5
"4135","NABLAU",2011-04-27,14.8
"4136","NABLAU",2011-04-28,11.4
"4137","NABLAU",2011-04-29,14.1
"4138","NABLAU",2011-04-30,17.8
"4139","NABLAU",2011-05-01,19.8
"4140","NABLAU",2011-05-02,20.5
"4141","NABLAU",2011-05-03,12.8
"4142","NABLAU",2011-05-04,16.9
"4143","NABLAU",2011-05-05,18.3
"4144","NABLAU",2011-05-06,21.5
"4145","NABLAU",2011-05-07,22.7
"4146","NABLAU",2011-05-08,24.8
"4147","NABLAU",2011-05-09,25.4
"4148","NABLAU",2011-05-10,21.9
"4149","NABLAU",2011-05-11,21
"4150","NABLAU",2011-05-12,16.3
"4151","NABLAU",2011-05-13,21.9
"4152","NABLAU",2011-05-14,12
"4153","NABLAU",2011-05-15,10.5
"4154","NABLAU",2011-05-16,16.8
"4155","NABLAU",2011-05-17,19.9
"4156","NABLAU",2011-05-18,22.4
"4157","NABLAU",2011-05-19,22
"4158","NABLAU",2011-05-20,21.1
"4159","NABLAU",2011-05-21,23
"4160","NABLAU",2011-05-22,20.6
"4161","NABLAU",2011-05-23,25.2
"4162","NABLAU",2011-05-24,23.2
"4163","NABLAU",2011-05-25,24.1
"4164","NABLAU",2011-05-26,20.3
"4165","NABLAU",2011-05-27,14.3
"4166","NABLAU",2011-05-28,20
"4167","NABLAU",2011-05-29,24.6
"4168","NABLAU",2011-05-30,24.6
"4169","NABLAU",2011-05-31,9.6
"4170","NABLAU",2011-06-01,12
"4171","NABLAU",2011-06-02,17.6
"4172","NABLAU",2011-06-03,20.4
"4173","NABLAU",2011-06-04,23.1
"4174","NABLAU",2011-06-05,21.4
"4175","NABLAU",2011-06-06,20.1
"4176","NABLAU",2011-06-07,16
"4177","NABLAU",2011-06-08,12.3
"4178","NABLAU",2011-06-09,15.4
"4179","NABLAU",2011-06-10,17.3
"4180","NABLAU",2011-06-11,17.6
"4181","NABLAU",2011-06-12,20.8
"4182","NABLAU",2011-06-13,21.4
"4183","NABLAU",2011-06-14,24.1
"4184","NABLAU",2011-06-15,25.1
"4185","NABLAU",2011-06-16,17.2
"4186","NABLAU",2011-06-17,18.5
"4187","NABLAU",2011-06-18,16.7
"4188","NABLAU",2011-06-19,18.3
"4189","NABLAU",2011-06-20,24.4
"4190","NABLAU",2011-06-21,25.1
"4191","NABLAU",2011-06-22,17.3
"4192","NABLAU",2011-06-23,19.6
"4193","NABLAU",2011-06-24,21.2
"4194","NABLAU",2011-06-25,25.7
"4195","NABLAU",2011-06-26,28.3
"4196","NABLAU",2011-06-27,32
"4197","NABLAU",2011-06-28,31.4
"4198","NABLAU",2011-06-29,19.9
"4199","NABLAU",2011-06-30,21.5
"4200","NABLAU",2011-07-01,21.1
"4201","NABLAU",2011-07-02,22
"4202","NABLAU",2011-07-03,24
"4203","NABLAU",2011-07-04,25.1
"4204","NABLAU",2011-07-05,28.1
"4205","NABLAU",2011-07-06,25.7
"4206","NABLAU",2011-07-07,23.7
"4207","NABLAU",2011-07-08,22.4
"4208","NABLAU",2011-07-09,24
"4209","NABLAU",2011-07-10,22.9
"4210","NABLAU",2011-07-11,29.1
"4211","NABLAU",2011-07-12,27
"4212","NABLAU",2011-07-13,16.3
"4213","NABLAU",2011-07-14,18.8
"4214","NABLAU",2011-07-15,22.9
"4215","NABLAU",2011-07-16,22.5
"4216","NABLAU",2011-07-17,15.8
"4217","NABLAU",2011-07-18,18.9
"4218","NABLAU",2011-07-19,14.2
"4219","NABLAU",2011-07-20,16.1
"4220","NABLAU",2011-07-21,17.4
"4221","NABLAU",2011-07-22,18.2
"4222","NABLAU",2011-07-23,18.5
"4223","NABLAU",2011-07-24,15.7
"4224","NABLAU",2011-07-25,19.6
"4225","NABLAU",2011-07-26,19
"4226","NABLAU",2011-07-27,20
"4227","NABLAU",2011-07-28,18.8
"4228","NABLAU",2011-07-29,21
"4229","NABLAU",2011-07-30,21.5
"4230","NABLAU",2011-07-31,23.5
"4231","NABLAU",2011-08-01,25.5
"4232","NABLAU",2011-08-02,27.9
"4233","NABLAU",2011-08-03,23.8
"4234","NABLAU",2011-08-04,26.2
"4235","NABLAU",2011-08-05,22.8
"4236","NABLAU",2011-08-06,22.4
"4237","NABLAU",2011-08-07,21.6
"4238","NABLAU",2011-08-08,16.4
"4239","NABLAU",2011-08-09,17.2
"4240","NABLAU",2011-08-10,21.3
"4241","NABLAU",2011-08-11,24.7
"4242","NABLAU",2011-08-12,22.6
"4243","NABLAU",2011-08-13,25.8
"4244","NABLAU",2011-08-14,23.2
"4245","NABLAU",2011-08-15,23.6
"4246","NABLAU",2011-08-16,26.1
"4247","NABLAU",2011-08-17,27.8
"4248","NABLAU",2011-08-18,26.8
"4249","NABLAU",2011-08-19,30.2
"4250","NABLAU",2011-08-20,29.4
"4251","NABLAU",2011-08-21,31.2
"4252","NABLAU",2011-08-22,30.5
"4253","NABLAU",2011-08-23,29.9
"4254","NABLAU",2011-08-24,22.4
"4255","NABLAU",2011-08-25,25.2
"4256","NABLAU",2011-08-26,14.4
"4257","NABLAU",2011-08-27,16.5
"4258","NABLAU",2011-08-28,19.9
"4259","NABLAU",2011-08-29,20
"4260","NABLAU",2011-08-30,21.1
"4261","NABLAU",2011-08-31,23.9
"4262","NABLAU",2011-09-01,23.7
"4263","NABLAU",2011-09-02,25.6
"4264","NABLAU",2011-09-03,20.5
"4265","NABLAU",2011-09-04,18.9
"4266","NABLAU",2011-09-05,19.4
"4267","NABLAU",2011-09-06,20.1
"4268","NABLAU",2011-09-07,19.4
"4269","NABLAU",2011-09-08,22.1
"4270","NABLAU",2011-09-09,24.2
"4271","NABLAU",2011-09-10,26
"4272","NABLAU",2011-09-11,22.4
"4273","NABLAU",2011-09-12,21.3
"4274","NABLAU",2011-09-13,23
"4275","NABLAU",2011-09-14,20.1
"4276","NABLAU",2011-09-15,20.9
"4277","NABLAU",2011-09-16,23.7
"4278","NABLAU",2011-09-17,19.4
"4279","NABLAU",2011-09-18,13
"4280","NABLAU",2011-09-19,12.3
"4281","NABLAU",2011-09-20,15.6
"4282","NABLAU",2011-09-21,17.1
"4283","NABLAU",2011-09-22,18.9
"4284","NABLAU",2011-09-23,18.7
"4285","NABLAU",2011-09-24,19.3
"4286","NABLAU",2011-09-25,19.7
"4287","NABLAU",2011-09-26,20.8
"4288","NABLAU",2011-09-27,20.8
"4289","NABLAU",2011-09-28,20.4
"4290","NABLAU",2011-09-29,20.2
"4291","NABLAU",2011-09-30,18.8
"4292","NABLAU",2011-10-01,19.7
"4293","NABLAU",2011-10-02,19.1
"4294","NABLAU",2011-10-03,19.4
"4295","NABLAU",2011-10-04,18.9
"4296","NABLAU",2011-10-05,18.4
"4297","NABLAU",2011-10-06,17.4
"4298","NABLAU",2011-10-07,10.2
"4299","NABLAU",2011-10-08,8.4
"4300","NABLAU",2011-10-09,11.5
"4301","NABLAU",2011-10-10,15.2
"4302","NABLAU",2011-10-11,16
"4303","NABLAU",2011-10-12,15.3
"4304","NABLAU",2011-10-13,14.8
"4305","NABLAU",2011-10-14,11.2
"4306","NABLAU",2011-10-15,11.7
"4307","NABLAU",2011-10-16,12.1
"4308","NABLAU",2011-10-17,12.3
"4309","NABLAU",2011-10-18,14.6
"4310","NABLAU",2011-10-19,7.1
"4311","NABLAU",2011-10-20,7.7
"4312","NABLAU",2011-10-21,6.9
"4313","NABLAU",2011-10-22,8.4
"4314","NABLAU",2011-10-23,8.9
"4315","NABLAU",2011-10-24,11.7
"4316","NABLAU",2011-10-25,11.6
"4317","NABLAU",2011-10-26,11.3
"4318","NABLAU",2011-10-27,11.1
"4319","NABLAU",2011-10-28,12.2
"4320","NABLAU",2011-10-29,13.7
"4321","NABLAU",2011-10-30,14.1
"4322","NABLAU",2011-10-31,13.5
"4323","NABLAU",2011-11-01,13.6
"4324","NABLAU",2011-11-02,12.6
"4325","NABLAU",2011-11-03,12.1
"4326","NABLAU",2011-11-04,13.1
"4327","NABLAU",2011-11-05,14.7
"4328","NABLAU",2011-11-06,12.8
"4329","NABLAU",2011-11-07,11.7
"4330","NABLAU",2011-11-08,10.1
"4331","NABLAU",2011-11-09,10.4
"4332","NABLAU",2011-11-10,9.4
"4333","NABLAU",2011-11-11,8.9
"4334","NABLAU",2011-11-12,8.9
"4335","NABLAU",2011-11-13,7.7
"4336","NABLAU",2011-11-14,6.8
"4337","NABLAU",2011-11-15,5.3
"4338","NABLAU",2011-11-16,5.8
"4339","NABLAU",2011-11-17,7.3
"4340","NABLAU",2011-11-18,6.4
"4341","NABLAU",2011-11-19,7.2
"4342","NABLAU",2011-11-20,9.3
"4343","NABLAU",2011-11-21,7.8
"4344","NABLAU",2011-11-22,7.6
"4345","NABLAU",2011-11-23,7.1
"4346","NABLAU",2011-11-24,4.3
"4347","NABLAU",2011-11-25,5.2
"4348","NABLAU",2011-11-26,6.2
"4349","NABLAU",2011-11-27,8.5
"4350","NABLAU",2011-11-28,7
"4351","NABLAU",2011-11-29,10.8
"4352","NABLAU",2011-11-30,10
"4353","NABLAU",2011-12-01,11.3
"4354","NABLAU",2011-12-02,9.8
"4355","NABLAU",2011-12-03,7.4
"4356","NABLAU",2011-12-04,10.8
"4357","NABLAU",2011-12-05,6.1
"4358","NABLAU",2011-12-06,6.3
"4359","NABLAU",2011-12-07,8.5
"4360","NABLAU",2011-12-08,6.9
"4361","NABLAU",2011-12-09,8.7
"4362","NABLAU",2011-12-10,9.8
"4363","NABLAU",2011-12-11,7.4
"4364","NABLAU",2011-12-12,5.5
"4365","NABLAU",2011-12-13,7.9
"4366","NABLAU",2011-12-14,8.5
"4367","NABLAU",2011-12-15,7.1
"4368","NABLAU",2011-12-16,6.2
"4369","NABLAU",2011-12-17,3
"4370","NABLAU",2011-12-18,1.4
"4371","NABLAU",2011-12-19,0.3
"4372","NABLAU",2011-12-20,3
"4373","NABLAU",2011-12-21,3.7
"4374","NABLAU",2011-12-22,6.6
"4375","NABLAU",2011-12-23,7.9
"4376","NABLAU",2011-12-24,2.6
"4377","NABLAU",2011-12-25,2.5
"4378","NABLAU",2011-12-26,3.2
"4379","NABLAU",2011-12-27,2.9
"4380","NABLAU",2011-12-28,4.6
"4381","NABLAU",2011-12-29,4.6
"4382","NABLAU",2011-12-30,3.5
"4383","NABLAU",2011-12-31,7.4
"4384","NABLAU",2012-01-01,8.8
"4385","NABLAU",2012-01-02,6.2
"4386","NABLAU",2012-01-03,6.4
"4387","NABLAU",2012-01-04,5.3
"4388","NABLAU",2012-01-05,6.1
"4389","NABLAU",2012-01-06,2.7
"4390","NABLAU",2012-01-07,4.7
"4391","NABLAU",2012-01-08,4.8
"4392","NABLAU",2012-01-09,5.5
"4393","NABLAU",2012-01-10,7
"4394","NABLAU",2012-01-11,3.3
"4395","NABLAU",2012-01-12,2.7
"4396","NABLAU",2012-01-13,3.8
"4397","NABLAU",2012-01-14,1.3
"4398","NABLAU",2012-01-15,0.7
"4399","NABLAU",2012-01-16,-0.2
"4400","NABLAU",2012-01-17,1.2
"4401","NABLAU",2012-01-18,3.2
"4402","NABLAU",2012-01-19,7.2
"4403","NABLAU",2012-01-20,4.4
"4404","NABLAU",2012-01-21,7.6
"4405","NABLAU",2012-01-22,7.5
"4406","NABLAU",2012-01-23,7.1
"4407","NABLAU",2012-01-24,4.3
"4408","NABLAU",2012-01-25,5.4
"4409","NABLAU",2012-01-26,6.3
"4410","NABLAU",2012-01-27,4.8
"4411","NABLAU",2012-01-28,2.9
"4412","NABLAU",2012-01-29,1.2
"4413","NABLAU",2012-01-30,1.3
"4414","NABLAU",2012-01-31,-0.5
"4415","NABLAU",2012-02-01,-4.6
"4416","NABLAU",2012-02-02,-7.4
"4417","NABLAU",2012-02-03,-10
"4418","NABLAU",2012-02-04,-9.7
"4419","NABLAU",2012-02-05,-9.7
"4420","NABLAU",2012-02-06,-8.3
"4421","NABLAU",2012-02-07,-9.8
"4422","NABLAU",2012-02-08,-6.9
"4423","NABLAU",2012-02-09,-2.4
"4424","NABLAU",2012-02-10,-7.7
"4425","NABLAU",2012-02-11,-8.9
"4426","NABLAU",2012-02-12,-7
"4427","NABLAU",2012-02-13,-2.7
"4428","NABLAU",2012-02-14,1.3
"4429","NABLAU",2012-02-15,2.6
"4430","NABLAU",2012-02-16,2.9
"4431","NABLAU",2012-02-17,3.9
"4432","NABLAU",2012-02-18,4.3
"4433","NABLAU",2012-02-19,1.9
"4434","NABLAU",2012-02-20,1
"4435","NABLAU",2012-02-21,2.1
"4436","NABLAU",2012-02-22,3.8
"4437","NABLAU",2012-02-23,5.9
"4438","NABLAU",2012-02-24,9.1
"4439","NABLAU",2012-02-25,9.5
"4440","NABLAU",2012-02-26,4.7
"4441","NABLAU",2012-02-27,7.5
"4442","NABLAU",2012-02-28,9.4
"4443","NABLAU",2012-02-29,11.1
"4444","NABLAU",2012-03-01,12
"4445","NABLAU",2012-03-02,14.1
"4446","NABLAU",2012-03-03,13.8
"4447","NABLAU",2012-03-04,11.5
"4448","NABLAU",2012-03-05,4.8
"4449","NABLAU",2012-03-06,5.7
"4450","NABLAU",2012-03-07,8.3
"4451","NABLAU",2012-03-08,5
"4452","NABLAU",2012-03-09,6.8
"4453","NABLAU",2012-03-10,9.7
"4454","NABLAU",2012-03-11,8.9
"4455","NABLAU",2012-03-12,12.8
"4456","NABLAU",2012-03-13,16
"4457","NABLAU",2012-03-14,15
"4458","NABLAU",2012-03-15,15.7
"4459","NABLAU",2012-03-16,18.4
"4460","NABLAU",2012-03-17,15
"4461","NABLAU",2012-03-18,5.1
"4462","NABLAU",2012-03-19,5.4
"4463","NABLAU",2012-03-20,9.7
"4464","NABLAU",2012-03-21,13.8
"4465","NABLAU",2012-03-22,14.8
"4466","NABLAU",2012-03-23,17.8
"4467","NABLAU",2012-03-24,17.3
"4468","NABLAU",2012-03-25,15.8
"4469","NABLAU",2012-03-26,16.7
"4470","NABLAU",2012-03-27,16.3
"4471","NABLAU",2012-03-28,17.1
"4472","NABLAU",2012-03-29,18
"4473","NABLAU",2012-03-30,16
"4474","NABLAU",2012-03-31,18
"4475","NABLAU",2012-04-01,12.1
"4476","NABLAU",2012-04-02,17.3
"4477","NABLAU",2012-04-03,12.2
"4478","NABLAU",2012-04-04,12.5
"4479","NABLAU",2012-04-05,11.7
"4480","NABLAU",2012-04-06,13.6
"4481","NABLAU",2012-04-07,10.1
"4482","NABLAU",2012-04-08,6.9
"4483","NABLAU",2012-04-09,11.1
"4484","NABLAU",2012-04-10,10
"4485","NABLAU",2012-04-11,9
"4486","NABLAU",2012-04-12,8
"4487","NABLAU",2012-04-13,10.1
"4488","NABLAU",2012-04-14,7
"4489","NABLAU",2012-04-15,7
"4490","NABLAU",2012-04-16,6.1
"4491","NABLAU",2012-04-17,9.6
"4492","NABLAU",2012-04-18,10.7
"4493","NABLAU",2012-04-19,7.6
"4494","NABLAU",2012-04-20,10.5
"4495","NABLAU",2012-04-21,9.2
"4496","NABLAU",2012-04-22,10.2
"4497","NABLAU",2012-04-23,8
"4498","NABLAU",2012-04-24,7.7
"4499","NABLAU",2012-04-25,14.6
"4500","NABLAU",2012-04-26,NA
"4501","NABLAU",2012-04-27,NA
"4502","NABLAU",2012-04-28,NA
"4503","NABLAU",2012-04-29,NA
"4504","NABLAU",2012-04-30,NA
"4505","NABLAU",2012-05-01,NA
"4506","NABLAU",2012-05-02,14.2
"4507","NABLAU",2012-05-03,18.3
"4508","NABLAU",2012-05-04,19.7
"4509","NABLAU",2012-05-05,13.7
"4510","NABLAU",2012-05-06,15.3
"4511","NABLAU",2012-05-07,17.1
"4512","NABLAU",2012-05-08,13.9
"4513","NABLAU",2012-05-09,20.5
"4514","NABLAU",2012-05-10,26.1
"4515","NABLAU",2012-05-11,27.7
"4516","NABLAU",2012-05-12,10.6
"4517","NABLAU",2012-05-13,13.8
"4518","NABLAU",2012-05-14,17.9
"4519","NABLAU",2012-05-15,9.9
"4520","NABLAU",2012-05-16,11
"4521","NABLAU",2012-05-17,15.8
"4522","NABLAU",2012-05-18,17.2
"4523","NABLAU",2012-05-19,19.4
"4524","NABLAU",2012-05-20,20.1
"4525","NABLAU",2012-05-21,13.3
"4526","NABLAU",2012-05-22,16
"4527","NABLAU",2012-05-23,20.8
"4528","NABLAU",2012-05-24,22.5
"4529","NABLAU",2012-05-25,22.7
"4530","NABLAU",2012-05-26,23.3
"4531","NABLAU",2012-05-27,21.1
"4532","NABLAU",2012-05-28,22.4
"4533","NABLAU",2012-05-29,24.8
"4534","NABLAU",2012-05-30,23.6
"4535","NABLAU",2012-05-31,22.4
"4536","NABLAU",2012-06-01,25.4
"4537","NABLAU",2012-06-02,26.1
"4538","NABLAU",2012-06-03,15
"4539","NABLAU",2012-06-04,15.8
"4540","NABLAU",2012-06-05,20.4
"4541","NABLAU",2012-06-06,17.8
"4542","NABLAU",2012-06-07,21.5
"4543","NABLAU",2012-06-08,16.2
"4544","NABLAU",2012-06-09,16.8
"4545","NABLAU",2012-06-10,14.9
"4546","NABLAU",2012-06-11,15.9
"4547","NABLAU",2012-06-12,13.1
"4548","NABLAU",2012-06-13,14.6
"4549","NABLAU",2012-06-14,21.2
"4550","NABLAU",2012-06-15,25.6
"4551","NABLAU",2012-06-16,26.8
"4552","NABLAU",2012-06-17,26.6
"4553","NABLAU",2012-06-18,27
"4554","NABLAU",2012-06-19,22.5
"4555","NABLAU",2012-06-20,24.8
"4556","NABLAU",2012-06-21,20.8
"4557","NABLAU",2012-06-22,22.7
"4558","NABLAU",2012-06-23,24.2
"4559","NABLAU",2012-06-24,23.4
"4560","NABLAU",2012-06-25,20.6
"4561","NABLAU",2012-06-26,19.9
"4562","NABLAU",2012-06-27,27
"4563","NABLAU",2012-06-28,28.6
"4564","NABLAU",2012-06-29,30
"4565","NABLAU",2012-06-30,29.1
"4566","NABLAU",2012-07-01,17.2
"4567","NABLAU",2012-07-02,17.1
"4568","NABLAU",2012-07-03,24.3
"4569","NABLAU",2012-07-04,21.5
"4570","NABLAU",2012-07-05,21.9
"4571","NABLAU",2012-07-06,21.3
"4572","NABLAU",2012-07-07,25.9
"4573","NABLAU",2012-07-08,24
"4574","NABLAU",2012-07-09,25
"4575","NABLAU",2012-07-10,21.9
"4576","NABLAU",2012-07-11,21.2
"4577","NABLAU",2012-07-12,19.5
"4578","NABLAU",2012-07-13,18.7
"4579","NABLAU",2012-07-14,21.3
"4580","NABLAU",2012-07-15,15.4
"4581","NABLAU",2012-07-16,21.7
"4582","NABLAU",2012-07-17,25.1
"4583","NABLAU",2012-07-18,28.3
"4584","NABLAU",2012-07-19,24.9
"4585","NABLAU",2012-07-20,16.5
"4586","NABLAU",2012-07-21,19.2
"4587","NABLAU",2012-07-22,20.7
"4588","NABLAU",2012-07-23,23.1
"4589","NABLAU",2012-07-24,28.5
"4590","NABLAU",2012-07-25,30.2
"4591","NABLAU",2012-07-26,29.5
"4592","NABLAU",2012-07-27,30.2
"4593","NABLAU",2012-07-28,22.4
"4594","NABLAU",2012-07-29,22.1
"4595","NABLAU",2012-07-30,23.2
"4596","NABLAU",2012-07-31,27.4
"4597","NABLAU",2012-08-01,29.1
"4598","NABLAU",2012-08-02,25.1
"4599","NABLAU",2012-08-03,25.1
"4600","NABLAU",2012-08-04,25.2
"4601","NABLAU",2012-08-05,20.5
"4602","NABLAU",2012-08-06,19
"4603","NABLAU",2012-08-07,22.8
"4604","NABLAU",2012-08-08,25.2
"4605","NABLAU",2012-08-09,25.9
"4606","NABLAU",2012-08-10,25.7
"4607","NABLAU",2012-08-11,26
"4608","NABLAU",2012-08-12,23.5
"4609","NABLAU",2012-08-13,24.3
"4610","NABLAU",2012-08-14,25.6
"4611","NABLAU",2012-08-15,28.4
"4612","NABLAU",2012-08-16,23.6
"4613","NABLAU",2012-08-17,26.4
"4614","NABLAU",2012-08-18,30.7
"4615","NABLAU",2012-08-19,31.6
"4616","NABLAU",2012-08-20,29
"4617","NABLAU",2012-08-21,29.4
"4618","NABLAU",2012-08-22,29
"4619","NABLAU",2012-08-23,25.6
"4620","NABLAU",2012-08-24,22.9
"4621","NABLAU",2012-08-25,17.8
"4622","NABLAU",2012-08-26,19.3
"4623","NABLAU",2012-08-27,22.3
"4624","NABLAU",2012-08-28,22.5
"4625","NABLAU",2012-08-29,22.1
